* Block Type = 96-Well 0.1-mL Block
* Calibration Background is expired  = No
* Calibration Background performed on = 03-02-2017
* Calibration Pure Dye ABY is expired = No
* Calibration Pure Dye ABY performed on = 03-02-2017
* Calibration Pure Dye FAM is expired = No
* Calibration Pure Dye FAM performed on = 03-02-2017
* Calibration Pure Dye JUN is expired = No
* Calibration Pure Dye JUN performed on = 03-02-2017
* Calibration Pure Dye NED is expired = No
* Calibration Pure Dye NED performed on = 03-02-2017
* Calibration Pure Dye ROX is expired = No
* Calibration Pure Dye ROX performed on = 03-02-2017
* Calibration Pure Dye SYBR is expired = No
* Calibration Pure Dye SYBR performed on = 03-02-2017
* Calibration Pure Dye TAMRA is expired = No
* Calibration Pure Dye TAMRA performed on = 03-02-2017
* Calibration Pure Dye VIC is expired = No
* Calibration Pure Dye VIC performed on = 03-02-2017
* Calibration ROI is expired  = No
* Calibration ROI performed on = 03-02-2017
* Calibration Uniformity is expired  = No
* Calibration Uniformity performed on = 03-02-2017
* Chemistry = TAQMAN
* Date Created = 2018-09-28 13:23:00 PM PDT
* Experiment Barcode = 
* Experiment Comment = NA
* Experiment File Name = D:\Users\INSTR-ADMIN\experiments\Nash\20180801_NS_moteLH10.eds
* Experiment Name = 20180801_NS_moteLH10
* Experiment Run End Time = 2018-08-01 12:01:09 PM PDT
* Experiment Type = Standard Curve
* Instrument Name =       172310454
* Instrument Serial Number = 172310454
* Instrument Type = QuantStudio™ 3 System
* Passive Reference = ROX
* Post-read Stage/Step = 
* Pre-read Stage/Step = 
* Quantification Cycle Method = Ct
* Signal Smoothing On = true
* Stage/ Cycle where Ct Analysis is performed = Stage2, Step2
* User Name = NA

[Results]
Well	Well Position	Omit	Sample Name	Target Name	Task	Reporter	Quencher	CT	Ct Mean	Ct SD	Quantity	Quantity Mean	Quantity SD	Y-Intercept	R(superscript 2)	Slope	Efficiency	Automatic Ct Threshold	Ct Threshold	Automatic Baseline	Baseline Start	Baseline End	Amp Status	Comments	Cq Conf	CQCONF	EXPFAIL	HIGHSD	NOAMP
36	C12	false	25-16B-T3	C	UNKNOWN	VIC	NFQ-MGB	34.537	35.004	0.661								false	0.010	true	3	33	Amp		0.875	N	N	Y	N
36	C12	false	25-16B-T3	D	UNKNOWN	FAM	NFQ-MGB	25.188	24.798	0.552								false	0.010	true	3	24	Amp		0.459	Y	N	Y	N
37	D1	false	21-06B-T2	Ssid	UNKNOWN	SYBR	None	22.528	22.819	0.411								false	0.010	true	3	21	Amp		0.377	Y	N	N	N
38	D2	false	21-06B-T2	Ssid	UNKNOWN	SYBR	None	23.110	22.819	0.411								false	0.010	true	3	22	Amp		0.528	Y	N	N	N
39	D3	false	21-06B-T2	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		0.000	Y	Y	N	Y
39	D3	false	21-06B-T2	D	UNKNOWN	FAM	NFQ-MGB	27.181	27.260	0.112								false	0.010	true	3	26	Amp		0.490	Y	N	N	N
40	D4	false	21-06B-T2	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		0.000	Y	Y	N	Y
40	D4	false	21-06B-T2	D	UNKNOWN	FAM	NFQ-MGB	27.340	27.260	0.112								false	0.010	true	3	26	Amp		0.539	Y	N	N	N
41	D5	false	26-27B-T2	Ssid	UNKNOWN	SYBR	None	20.732	20.873	0.200								false	0.010	true	3	19	Amp		0.543	Y	N	N	N
42	D6	false	26-27B-T2	Ssid	UNKNOWN	SYBR	None	21.014	20.873	0.200								false	0.010	true	3	20	Amp		0.605	Y	N	N	N
43	D7	false	26-27B-T2	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		0.000	Y	Y	N	Y
43	D7	false	26-27B-T2	D	UNKNOWN	FAM	NFQ-MGB	25.569	25.511	0.082								false	0.010	true	3	24	Amp		0.374	Y	N	N	N
44	D8	false	26-27B-T2	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		0.000	Y	Y	N	Y
